Id,task_1,task_2
data/test/melanoma/ISIC_0014663.jpg,0.2869074046611786,0.06335790455341339
data/test/melanoma/ISIC_0014666.jpg,0.3182865381240845,0.09311868995428085
data/test/melanoma/ISIC_0014695.jpg,0.22612833976745605,0.03125183656811714
data/test/melanoma/ISIC_0014703.jpg,0.2568477690219879,0.09195180982351303
data/test/melanoma/ISIC_0014727.jpg,0.2776689827442169,0.13945356011390686
data/test/melanoma/ISIC_0014766.jpg,0.31734931468963623,0.15997467935085297
data/test/melanoma/ISIC_0014772.jpg,0.2948983311653137,0.06720450520515442
data/test/melanoma/ISIC_0014784.jpg,0.3406473696231842,0.11222456395626068
data/test/melanoma/ISIC_0014790.jpg,0.3148654103279114,0.12315011024475098
data/test/melanoma/ISIC_0014800.jpg,0.25582191348075867,0.00932457484304905
data/test/melanoma/ISIC_0014826.jpg,0.33657851815223694,0.05347114056348801
data/test/melanoma/ISIC_0014862.jpg,0.282255619764328,0.044973257929086685
data/test/melanoma/ISIC_0014872.jpg,0.3035723567008972,0.2560426592826843
data/test/melanoma/ISIC_0014883.jpg,0.2875182330608368,0.025758855044841766
data/test/melanoma/ISIC_0014912.jpg,0.15907928347587585,0.012802276760339737
data/test/melanoma/ISIC_0014928.jpg,0.19782288372516632,0.024764686822891235
data/test/melanoma/ISIC_0014932.jpg,0.3293294608592987,0.07214272767305374
data/test/melanoma/ISIC_0014963.jpg,0.22598668932914734,0.03668501228094101
data/test/melanoma/ISIC_0014982.jpg,0.24536047875881195,0.02050829492509365
data/test/melanoma/ISIC_0015004.jpg,0.2735566794872284,0.11567516624927521
data/test/melanoma/ISIC_0015041.jpg,0.13309629261493683,0.003646708093583584
data/test/melanoma/ISIC_0015046.jpg,0.2948930859565735,0.02729039639234543
data/test/melanoma/ISIC_0015050.jpg,0.22559106349945068,0.028917117044329643
data/test/melanoma/ISIC_0015071.jpg,0.2342088520526886,0.17445163428783417
data/test/melanoma/ISIC_0015115.jpg,0.26104164123535156,0.0489937923848629
data/test/melanoma/ISIC_0015119.jpg,0.3115510940551758,0.07824398577213287
data/test/melanoma/ISIC_0015127.jpg,0.2412809133529663,0.01668243482708931
data/test/melanoma/ISIC_0015132.jpg,0.2836265563964844,0.08196579664945602
data/test/melanoma/ISIC_0015133.jpg,0.1466459035873413,0.019309144467115402
data/test/melanoma/ISIC_0015136.jpg,0.2823118269443512,0.02913261018693447
data/test/melanoma/ISIC_0015142.jpg,0.29935356974601746,0.025275681167840958
data/test/melanoma/ISIC_0015156.jpg,0.23786373436450958,0.037661757320165634
data/test/melanoma/ISIC_0015163.jpg,0.2990948259830475,0.19846992194652557
data/test/melanoma/ISIC_0015167.jpg,0.2245500087738037,0.07715306431055069
data/test/melanoma/ISIC_0015180.jpg,0.22813495993614197,0.023743944242596626
data/test/melanoma/ISIC_0015185.jpg,0.27489933371543884,0.18849243223667145
data/test/melanoma/ISIC_0015193.jpg,0.3189139664173126,0.04072924330830574
data/test/melanoma/ISIC_0015206.jpg,0.2635185718536377,0.049810659140348434
data/test/melanoma/ISIC_0015229.jpg,0.19336539506912231,0.07515596598386765
data/test/melanoma/ISIC_0015251.jpg,0.2677110731601715,0.025046546012163162
data/test/nevus/ISIC_0012092.jpg,0.21730642020702362,0.06827093660831451
data/test/nevus/ISIC_0012095.jpg,0.1185082346200943,0.06750504672527313
data/test/nevus/ISIC_0012147.jpg,0.27925294637680054,0.13518887758255005
data/test/nevus/ISIC_0012149.jpg,0.18547214567661285,0.11589457094669342
data/test/nevus/ISIC_0012152.jpg,0.11447242647409439,0.10959721356630325
data/test/nevus/ISIC_0012216.jpg,0.23901525139808655,0.2781473398208618
data/test/nevus/ISIC_0012357.jpg,0.1298813670873642,0.11400095373392105
data/test/nevus/ISIC_0012484.jpg,0.2957351505756378,0.2889406085014343
data/test/nevus/ISIC_0012493.jpg,0.19911445677280426,0.22881846129894257
data/test/nevus/ISIC_0012551.jpg,0.25904953479766846,0.17453159391880035
data/test/nevus/ISIC_0012654.jpg,0.1813378781080246,0.04741666838526726
data/test/nevus/ISIC_0012656.jpg,0.045595016330480576,0.002668738132342696
data/test/nevus/ISIC_0012708.jpg,0.10244128108024597,0.016709981486201286
data/test/nevus/ISIC_0012722.jpg,0.21506695449352264,0.21535331010818481
data/test/nevus/ISIC_0012803.jpg,0.10400562733411789,0.08731377124786377
data/test/nevus/ISIC_0012836.jpg,0.20115230977535248,0.07718224078416824
data/test/nevus/ISIC_0012837.jpg,0.17622491717338562,0.25408604741096497
data/test/nevus/ISIC_0012903.jpg,0.07346642017364502,0.03376501053571701
data/test/nevus/ISIC_0012904.jpg,0.21243244409561157,0.24461670219898224
data/test/nevus/ISIC_0012941.jpg,0.1420772820711136,0.15864603221416473
data/test/nevus/ISIC_0012967.jpg,0.1337553858757019,0.17694374918937683
data/test/nevus/ISIC_0013045.jpg,0.08384262770414352,0.04729059338569641
data/test/nevus/ISIC_0013070.jpg,0.1152101531624794,0.08503895252943039
data/test/nevus/ISIC_0013109.jpg,0.1725584864616394,0.2183493822813034
data/test/nevus/ISIC_0013159.jpg,0.19303078949451447,0.2613760828971863
data/test/nevus/ISIC_0013164.jpg,0.1722392737865448,0.18160505592823029
data/test/nevus/ISIC_0013176.jpg,0.13128073513507843,0.06684659421443939
data/test/nevus/ISIC_0013191.jpg,0.2307155728340149,0.2677077353000641
data/test/nevus/ISIC_0013216.jpg,0.131083682179451,0.09709490835666656
data/test/nevus/ISIC_0013226.jpg,0.1928345113992691,0.17691878974437714
data/test/nevus/ISIC_0013230.jpg,0.07906679064035416,0.02775566279888153
data/test/nevus/ISIC_0013269.jpg,0.23347130417823792,0.19288118183612823
data/test/nevus/ISIC_0013291.jpg,0.14031678438186646,0.06408173590898514
data/test/nevus/ISIC_0013325.jpg,0.1381024569272995,0.043877363204956055
data/test/nevus/ISIC_0013399.jpg,0.16839978098869324,0.203010693192482
data/test/nevus/ISIC_0013416.jpg,0.16792446374893188,0.1629323810338974
data/test/nevus/ISIC_0013511.jpg,0.3098089098930359,0.2485518455505371
data/test/nevus/ISIC_0013512.jpg,0.20993441343307495,0.20583465695381165
data/test/nevus/ISIC_0013529.jpg,0.14939963817596436,0.04926551133394241
data/test/nevus/ISIC_0013600.jpg,0.10832725465297699,0.10125241428613663
data/test/nevus/ISIC_0013602.jpg,0.1415891796350479,0.17569227516651154
data/test/nevus/ISIC_0013738.jpg,0.27291619777679443,0.2746327519416809
data/test/nevus/ISIC_0013794.jpg,0.058849021792411804,0.01829707622528076
data/test/nevus/ISIC_0013809.jpg,0.2066204994916916,0.1154283955693245
data/test/nevus/ISIC_0013891.jpg,0.24313662946224213,0.1491905301809311
data/test/nevus/ISIC_0013897.jpg,0.27715298533439636,0.23686660826206207
data/test/nevus/ISIC_0013911.jpg,0.15683089196681976,0.10031989216804504
data/test/nevus/ISIC_0013966.jpg,0.2658991813659668,0.2706878185272217
data/test/nevus/ISIC_0013998.jpg,0.2722986936569214,0.2969246804714203
data/test/nevus/ISIC_0014090.jpg,0.18661995232105255,0.22841760516166687
data/test/nevus/ISIC_0014117.jpg,0.20753878355026245,0.08796270191669464
data/test/nevus/ISIC_0014470.jpg,0.1764015406370163,0.1548098772764206
data/test/nevus/ISIC_0014675.jpg,0.15272976458072662,0.006673920899629593
data/test/nevus/ISIC_0014677.jpg,0.19814811646938324,0.023189397528767586
data/test/nevus/ISIC_0014687.jpg,0.21287468075752258,0.007526208180934191
data/test/nevus/ISIC_0014693.jpg,0.2236173152923584,0.026386544108390808
data/test/nevus/ISIC_0014697.jpg,0.2165818065404892,0.2733016312122345
data/test/nevus/ISIC_0014698.jpg,0.14414946734905243,0.05305542051792145
data/test/nevus/ISIC_0014720.jpg,0.2519846260547638,0.0186310987919569
data/test/nevus/ISIC_0014725.jpg,0.18961183726787567,0.004665205720812082
data/test/nevus/ISIC_0014728.jpg,0.2820945978164673,0.01331799104809761
data/test/nevus/ISIC_0014729.jpg,0.17158395051956177,0.21997882425785065
data/test/nevus/ISIC_0014740.jpg,0.3304762542247772,0.07216808944940567
data/test/nevus/ISIC_0014743.jpg,0.1711052805185318,0.0063019003719091415
data/test/nevus/ISIC_0014746.jpg,0.28865373134613037,0.08124953508377075
data/test/nevus/ISIC_0014749.jpg,0.23705072700977325,0.009111764840781689
data/test/nevus/ISIC_0014753.jpg,0.32300353050231934,0.06605087220668793
data/test/nevus/ISIC_0014755.jpg,0.2647075653076172,0.014297204092144966
data/test/nevus/ISIC_0014765.jpg,0.2351328283548355,0.008853167295455933
data/test/nevus/ISIC_0014768.jpg,0.15562710165977478,0.04011014476418495
data/test/nevus/ISIC_0014773.jpg,0.23007236421108246,0.019274519756436348
data/test/nevus/ISIC_0014780.jpg,0.22790870070457458,0.015663763508200645
data/test/nevus/ISIC_0014786.jpg,0.27818378806114197,0.032054293900728226
data/test/nevus/ISIC_0014787.jpg,0.1614072024822235,0.005298119504004717
data/test/nevus/ISIC_0014792.jpg,0.2491043508052826,0.24747535586357117
data/test/nevus/ISIC_0014796.jpg,0.22647903859615326,0.09592471271753311
data/test/nevus/ISIC_0014798.jpg,0.14583437144756317,0.004747900180518627
data/test/nevus/ISIC_0014807.jpg,0.321226567029953,0.1598486602306366
data/test/nevus/ISIC_0014814.jpg,0.147255539894104,0.005114532541483641
data/test/nevus/ISIC_0014815.jpg,0.17004099488258362,0.007141021080315113
data/test/nevus/ISIC_0014820.jpg,0.09394104033708572,0.0352105088531971
data/test/nevus/ISIC_0014822.jpg,0.3056010901927948,0.1163550466299057
data/test/nevus/ISIC_0014833.jpg,0.26499810814857483,0.16118130087852478
data/test/nevus/ISIC_0014835.jpg,0.269889771938324,0.0197566170245409
data/test/nevus/ISIC_0014844.jpg,0.2021206021308899,0.040802400559186935
data/test/nevus/ISIC_0014853.jpg,0.072299525141716,0.005643330980092287
data/test/nevus/ISIC_0014854.jpg,0.2843930423259735,0.014323354698717594
data/test/nevus/ISIC_0014863.jpg,0.21098484098911285,0.03145661950111389
data/test/nevus/ISIC_0014867.jpg,0.1623738408088684,0.012467499822378159
data/test/nevus/ISIC_0014868.jpg,0.3157363533973694,0.06069270893931389
data/test/nevus/ISIC_0014876.jpg,0.26482030749320984,0.0348179005086422
data/test/nevus/ISIC_0014879.jpg,0.14992506802082062,0.1725606769323349
data/test/nevus/ISIC_0014901.jpg,0.23259884119033813,0.01588881015777588
data/test/nevus/ISIC_0014907.jpg,0.2659860849380493,0.11040861904621124
data/test/nevus/ISIC_0014910.jpg,0.29983440041542053,0.03275163099169731
data/test/nevus/ISIC_0014921.jpg,0.19252537190914154,0.00572128314524889
data/test/nevus/ISIC_0014927.jpg,0.31636887788772583,0.034823667258024216
data/test/nevus/ISIC_0014936.jpg,0.1849837303161621,0.01827617734670639
data/test/nevus/ISIC_0014938.jpg,0.11547530442476273,0.00679237674921751
data/test/nevus/ISIC_0014940.jpg,0.19248871505260468,0.002986786887049675
data/test/nevus/ISIC_0014941.jpg,0.27944937348365784,0.023564813658595085
data/test/nevus/ISIC_0014942.jpg,0.14445088803768158,0.0253810565918684
data/test/nevus/ISIC_0014943.jpg,0.24384093284606934,0.022311585023999214
data/test/nevus/ISIC_0014944.jpg,0.2107468694448471,0.019646016880869865
data/test/nevus/ISIC_0014947.jpg,0.1770014762878418,0.0051491945050656796
data/test/nevus/ISIC_0014948.jpg,0.2551957070827484,0.024785110726952553
data/test/nevus/ISIC_0014949.jpg,0.2646934688091278,0.01823742315173149
data/test/nevus/ISIC_0014952.jpg,0.2069922536611557,0.030992327257990837
data/test/nevus/ISIC_0014955.jpg,0.13182049989700317,0.008567617274820805
data/test/nevus/ISIC_0014956.jpg,0.27711084485054016,0.014664377085864544
data/test/nevus/ISIC_0014957.jpg,0.20263023674488068,0.004489267244935036
data/test/nevus/ISIC_0014958.jpg,0.1956690400838852,0.009540127590298653
data/test/nevus/ISIC_0014959.jpg,0.1379638910293579,0.0023555795196443796
data/test/nevus/ISIC_0014961.jpg,0.2951744496822357,0.02790793962776661
data/test/nevus/ISIC_0014962.jpg,0.2574257254600525,0.007083032745867968
data/test/nevus/ISIC_0014964.jpg,0.22534306347370148,0.005574057810008526
data/test/nevus/ISIC_0014966.jpg,0.23885366320610046,0.01330840028822422
data/test/nevus/ISIC_0014968.jpg,0.2735268473625183,0.011989817023277283
data/test/nevus/ISIC_0014969.jpg,0.26474788784980774,0.02198612131178379
data/test/nevus/ISIC_0014973.jpg,0.29885751008987427,0.025671733543276787
data/test/nevus/ISIC_0014974.jpg,0.17056302726268768,0.0101357726380229
data/test/nevus/ISIC_0014977.jpg,0.22106777131557465,0.01669258065521717
data/test/nevus/ISIC_0014992.jpg,0.22960321605205536,0.006472823675721884
data/test/nevus/ISIC_0014994.jpg,0.23832662403583527,0.10739129036664963
data/test/nevus/ISIC_0014998.jpg,0.2795684337615967,0.07715659588575363
data/test/nevus/ISIC_0015002.jpg,0.32077810168266296,0.1719261258840561
data/test/nevus/ISIC_0015003.jpg,0.16581520438194275,0.005350942257791758
data/test/nevus/ISIC_0015007.jpg,0.20031993091106415,0.01759626530110836
data/test/nevus/ISIC_0015008.jpg,0.161751389503479,0.05480116233229637
data/test/nevus/ISIC_0015009.jpg,0.2909902334213257,0.14129431545734406
data/test/nevus/ISIC_0015011.jpg,0.32612818479537964,0.10101370513439178
data/test/nevus/ISIC_0015013.jpg,0.3116881847381592,0.0769273191690445
data/test/nevus/ISIC_0015015.jpg,0.273979127407074,0.0255084540694952
data/test/nevus/ISIC_0015016.jpg,0.2956092357635498,0.036888957023620605
data/test/nevus/ISIC_0015018.jpg,0.23274533450603485,0.08067679405212402
data/test/nevus/ISIC_0015019.jpg,0.33375489711761475,0.0987350270152092
data/test/nevus/ISIC_0015020.jpg,0.273783802986145,0.040835991501808167
data/test/nevus/ISIC_0015021.jpg,0.2047240436077118,0.04158257320523262
data/test/nevus/ISIC_0015023.jpg,0.2114308923482895,0.06248289719223976
data/test/nevus/ISIC_0015026.jpg,0.2712691128253937,0.2763468027114868
data/test/nevus/ISIC_0015030.jpg,0.22340014576911926,0.0179927758872509
data/test/nevus/ISIC_0015031.jpg,0.26315560936927795,0.19813917577266693
data/test/nevus/ISIC_0015034.jpg,0.20988957583904266,0.05611567199230194
data/test/nevus/ISIC_0015035.jpg,0.12555043399333954,0.09728916734457016
data/test/nevus/ISIC_0015037.jpg,0.3084551990032196,0.03543125465512276
data/test/nevus/ISIC_0015040.jpg,0.2099762260913849,0.05135195702314377
data/test/nevus/ISIC_0015051.jpg,0.28310298919677734,0.04178549721837044
data/test/nevus/ISIC_0015056.jpg,0.31466910243034363,0.06946396827697754
data/test/nevus/ISIC_0015057.jpg,0.25687646865844727,0.02134101465344429
data/test/nevus/ISIC_0015060.jpg,0.29082775115966797,0.2165611982345581
data/test/nevus/ISIC_0015064.jpg,0.29648661613464355,0.03973158821463585
data/test/nevus/ISIC_0015078.jpg,0.2913934886455536,0.0333612821996212
data/test/nevus/ISIC_0015089.jpg,0.24636873602867126,0.012982255779206753
data/test/nevus/ISIC_0015102.jpg,0.3274298310279846,0.055444423109292984
data/test/nevus/ISIC_0015118.jpg,0.33888301253318787,0.10420943796634674
data/test/nevus/ISIC_0015125.jpg,0.15780134499073029,0.013846371322870255
data/test/nevus/ISIC_0015129.jpg,0.3008021414279938,0.045839834958314896
data/test/nevus/ISIC_0015130.jpg,0.31193429231643677,0.05151059478521347
data/test/nevus/ISIC_0015139.jpg,0.1450674682855606,0.017444221302866936
data/test/nevus/ISIC_0015140.jpg,0.3060731887817383,0.035865262150764465
data/test/nevus/ISIC_0015146.jpg,0.26509392261505127,0.021807782351970673
data/test/nevus/ISIC_0015149.jpg,0.3044738173484802,0.05220891907811165
data/test/nevus/ISIC_0015150.jpg,0.28582996129989624,0.034751046448946
data/test/nevus/ISIC_0015152.jpg,0.13816440105438232,0.02238672785460949
data/test/nevus/ISIC_0015155.jpg,0.2745220959186554,0.02453935518860817
data/test/nevus/ISIC_0015157.jpg,0.20723892748355865,0.020669762045145035
data/test/nevus/ISIC_0015160.jpg,0.30867859721183777,0.0777849331498146
data/test/nevus/ISIC_0015161.jpg,0.3073823153972626,0.0300491563975811
data/test/nevus/ISIC_0015171.jpg,0.24073468148708344,0.024394787847995758
data/test/nevus/ISIC_0015173.jpg,0.293244332075119,0.027826637029647827
data/test/nevus/ISIC_0015174.jpg,0.17224381864070892,0.005709439050406218
data/test/nevus/ISIC_0015175.jpg,0.26703816652297974,0.041061002761125565
data/test/nevus/ISIC_0015176.jpg,0.2831631898880005,0.040408920496702194
data/test/nevus/ISIC_0015179.jpg,0.20940400660037994,0.01121097058057785
data/test/nevus/ISIC_0015184.jpg,0.13389481604099274,0.012975888326764107
data/test/nevus/ISIC_0015201.jpg,0.16306915879249573,0.002682065824046731
data/test/nevus/ISIC_0015202.jpg,0.05986975505948067,0.0025440810713917017
data/test/nevus/ISIC_0015203.jpg,0.30060821771621704,0.1075669452548027
data/test/nevus/ISIC_0015207.jpg,0.25188198685646057,0.13944046199321747
data/test/nevus/ISIC_0015208.jpg,0.29312655329704285,0.020441893488168716
data/test/nevus/ISIC_0015212.jpg,0.15512299537658691,0.04928641393780708
data/test/nevus/ISIC_0015215.jpg,0.1981116682291031,0.03195163235068321
data/test/nevus/ISIC_0015216.jpg,0.31553706526756287,0.09034410119056702
data/test/nevus/ISIC_0015217.jpg,0.1379290074110031,0.03116707317531109
data/test/nevus/ISIC_0015218.jpg,0.2666492164134979,0.029783137142658234
data/test/nevus/ISIC_0015223.jpg,0.25495755672454834,0.19942422211170197
data/test/nevus/ISIC_0015224.jpg,0.28628677129745483,0.06254592537879944
data/test/nevus/ISIC_0015226.jpg,0.2484348863363266,0.1838335543870926
data/test/nevus/ISIC_0015232.jpg,0.23513147234916687,0.28765377402305603
data/test/nevus/ISIC_0015237.jpg,0.28048890829086304,0.02956199273467064
data/test/nevus/ISIC_0015241.jpg,0.15387575328350067,0.005308096297085285
data/test/nevus/ISIC_0015244.jpg,0.31755197048187256,0.03948425501585007
data/test/nevus/ISIC_0015245.jpg,0.16497285664081573,0.022947991266846657
data/test/nevus/ISIC_0015250.jpg,0.24301201105117798,0.017367098480463028
data/test/nevus/ISIC_0015254.jpg,0.2616545557975769,0.01566586084663868
data/test/nevus/ISIC_0015255.jpg,0.30453217029571533,0.1633979082107544
data/test/nevus/ISIC_0015258.jpg,0.20456963777542114,0.013086373917758465
data/test/nevus/ISIC_0015264.jpg,0.08528349548578262,0.011815900914371014
data/test/nevus/ISIC_0015270.jpg,0.21612931787967682,0.013704841025173664
data/test/nevus/ISIC_0015273.jpg,0.19287388026714325,0.07631602883338928
data/test/nevus/ISIC_0015274.jpg,0.20390896499156952,0.022556889802217484
data/test/nevus/ISIC_0015276.jpg,0.16464050114154816,0.06190524250268936
data/test/nevus/ISIC_0015279.jpg,0.19518017768859863,0.03159897401928902
data/test/nevus/ISIC_0015283.jpg,0.24446071684360504,0.014618855901062489
data/test/nevus/ISIC_0015291.jpg,0.24364611506462097,0.1118849590420723
data/test/nevus/ISIC_0015293.jpg,0.09927671402692795,0.011461980640888214
data/test/nevus/ISIC_0015298.jpg,0.08578205108642578,0.013181090354919434
data/test/nevus/ISIC_0015309.jpg,0.28245922923088074,0.10495197027921677
data/test/nevus/ISIC_0015310.jpg,0.22609178721904755,0.014664152637124062
data/test/nevus/ISIC_0015311.jpg,0.32158300280570984,0.05179665982723236
data/test/nevus/ISIC_0015312.jpg,0.27536389231681824,0.013827921822667122
data/test/nevus/ISIC_0015330.jpg,0.12993209064006805,0.017652934417128563
data/test/nevus/ISIC_0015331.jpg,0.260175883769989,0.030193516984581947
data/test/nevus/ISIC_0015347.jpg,0.06318794190883636,0.003879167605191469
data/test/nevus/ISIC_0015353.jpg,0.3313620090484619,0.04847387969493866
data/test/nevus/ISIC_0015355.jpg,0.15715418756008148,0.03786565363407135
data/test/nevus/ISIC_0015357.jpg,0.2299562245607376,0.02331109531223774
data/test/nevus/ISIC_0015360.jpg,0.14577573537826538,0.026567911729216576
data/test/nevus/ISIC_0015363.jpg,0.18700431287288666,0.0945274829864502
data/test/nevus/ISIC_0015364.jpg,0.31155574321746826,0.046962443739175797
data/test/nevus/ISIC_0015368.jpg,0.30386674404144287,0.05670349672436714
data/test/nevus/ISIC_0015369.jpg,0.1522960215806961,0.025039512664079666
data/test/nevus/ISIC_0015383.jpg,0.19874967634677887,0.020943356677889824
data/test/nevus/ISIC_0015386.jpg,0.22802022099494934,0.0040435874834656715
data/test/nevus/ISIC_0015390.jpg,0.2779676020145416,0.08259591460227966
data/test/nevus/ISIC_0015395.jpg,0.17369508743286133,0.0037562537472695112
data/test/nevus/ISIC_0015403.jpg,0.2036917358636856,0.05868877097964287
data/test/nevus/ISIC_0015404.jpg,0.2969147861003876,0.20554639399051666
data/test/nevus/ISIC_0015411.jpg,0.15709495544433594,0.028696220368146896
data/test/nevus/ISIC_0015412.jpg,0.2810521125793457,0.04782794415950775
data/test/nevus/ISIC_0015416.jpg,0.15087103843688965,0.008938795886933804
data/test/nevus/ISIC_0015417.jpg,0.2124365121126175,0.01648092083632946
data/test/nevus/ISIC_0015418.jpg,0.15666985511779785,0.06281321495771408
data/test/nevus/ISIC_0015419.jpg,0.21334829926490784,0.03228674456477165
data/test/nevus/ISIC_0015436.jpg,0.16318021714687347,0.24387814104557037
data/test/nevus/ISIC_0015440.jpg,0.2574528455734253,0.1481885313987732
data/test/nevus/ISIC_0015447.jpg,0.2523808181285858,0.022940469905734062
data/test/nevus/ISIC_0015455.jpg,0.22060593962669373,0.04363621771335602
